id_transaccion,id_tarjeta,id_usuario,id_dispositivo,direccion_ip,latitud,longitud,canal,timestamp,monto,etiqueta
TXN_L_0736,TRJ_161,USR_028,DEV_031,192.168.35.251,24.0781,-101.396,presencial,2024-04-17 03:04:05,1048.54,legitima
TXN_L_0518,TRJ_073,USR_211,DEV_006,192.168.69.222,21.8116,-98.3554,presencial,2024-04-17 03:30:19,1009.16,legitima
TXN_L_0112,TRJ_005,USR_109,DEV_037,192.168.194.72,21.1505,-98.136,remoto,2024-04-17 04:59:43,3929.75,legitima
TXN_L_0459,TRJ_124,USR_125,DEV_005,192.168.119.222,21.8717,-99.2864,presencial,2024-04-17 10:21:30,364.38,legitima
TXN_L_0081,TRJ_197,USR_192,DEV_021,192.168.153.130,21.0763,-101.9837,remoto,2024-04-17 11:36:34,4380.1,legitima
TXN_L_0375,TRJ_125,USR_099,DEV_037,192.168.141.12,19.204,-100.9146,remoto,2024-04-17 13:26:06,2066.05,legitima
TXN_L_0731,TRJ_274,USR_226,DEV_037,192.168.125.95,20.0596,-100.0706,presencial,2024-04-17 14:33:13,3571.46,legitima
TXN_L_0298,TRJ_177,USR_088,DEV_024,192.168.112.70,20.685,-101.6991,remoto,2024-04-17 16:02:34,244.69,legitima
TXN_L_0126,TRJ_001,USR_064,DEV_016,192.168.135.130,22.0498,-100.3335,presencial,2024-04-17 16:23:50,4660.41,legitima
TXN_L_0771,TRJ_266,USR_096,DEV_039,192.168.201.152,24.2913,-100.6609,remoto,2024-04-17 21:56:02,4868.78,legitima
TXN_P_0011,TRJ_240,USR_FRAUD_011,DEV_012,192.168.1.73,23.7338,-99.2585,remoto,2024-04-18 08:01:34,2709.31,cnp
TXN_L_0355,TRJ_231,USR_075,DEV_029,192.168.205.232,22.4676,-100.5863,presencial,2024-04-18 14:26:19,3712.29,legitima
TXN_L_0331,TRJ_125,USR_099,DEV_037,192.168.141.12,19.2209,-100.8663,remoto,2024-04-18 21:19:21,3561.22,legitima
TXN_L_0792,TRJ_085,USR_083,DEV_015,192.168.54.223,20.0747,-98.0829,presencial,2024-04-18 22:15:25,1426.34,legitima
TXN_L_0495,TRJ_217,USR_189,DEV_005,192.168.249.55,19.8657,-98.5895,presencial,2024-04-18 22:39:22,3243.54,legitima
TXN_L_0656,TRJ_152,USR_053,DEV_033,192.168.215.65,24.7047,-99.3506,remoto,2024-04-19 10:45:46,3303.72,legitima
TXN_L_0737,TRJ_039,USR_238,DEV_039,192.168.116.198,24.4467,-100.9106,presencial,2024-04-19 11:12:56,4933.15,legitima
TXN_P_0038,TRJ_003,USR_FRAUD_038,DEV_012,192.168.208.125,21.8035,-100.708,remoto,2024-04-19 11:21:21,1195.94,cnp
TXN_L_0222,TRJ_191,USR_187,DEV_011,192.168.27.39,22.9783,-99.5961,remoto,2024-04-19 19:22:54,4362.96,legitima
TXN_L_0399,TRJ_073,USR_211,DEV_003,192.168.69.222,21.8721,-98.3882,remoto,2024-04-19 22:17:37,3646.74,legitima
TXN_L_0296,TRJ_191,USR_187,DEV_004,192.168.133.46,22.4854,-98.7761,presencial,2024-04-20 03:32:53,2699.76,legitima
TXN_L_0505,TRJ_053,USR_151,DEV_012,192.168.78.128,21.6852,-101.7585,presencial,2024-04-20 08:12:59,2063.39,legitima
TXN_P_0034,TRJ_180,USR_FRAUD_034,DEV_001,192.168.208.125,22.5113,-101.3772,remoto,2024-04-20 10:23:12,710.92,cnp
TXN_L_0707,TRJ_267,USR_024,DEV_030,192.168.223.163,24.0472,-100.0106,presencial,2024-04-20 14:47:55,2478.07,legitima
TXN_L_0519,TRJ_161,USR_190,DEV_020,192.168.249.40,19.4899,-99.5252,presencial,2024-04-20 15:56:30,4284.62,legitima
TXN_L_0178,TRJ_252,USR_025,DEV_006,192.168.160.15,19.7856,-99.7825,presencial,2024-04-20 16:31:17,3145.36,legitima
TXN_L_0892,TRJ_161,USR_028,DEV_010,192.168.35.251,23.6421,-102.0078,remoto,2024-04-20 18:05:51,1888.23,legitima
TXN_L_0885,TRJ_284,USR_205,DEV_015,192.168.23.250,24.9445,-100.4759,presencial,2024-04-20 21:26:16,2003.28,legitima
TXN_L_0135,TRJ_084,USR_054,DEV_040,192.168.30.157,19.1406,-100.6324,remoto,2024-04-20 22:57:44,699.14,legitima
TXN_L_0698,TRJ_125,USR_099,DEV_037,192.168.141.12,19.2102,-101.0092,remoto,2024-04-21 01:14:15,1128.15,legitima
TXN_L_0570,TRJ_235,USR_155,DEV_009,192.168.150.57,21.3629,-99.1775,remoto,2024-04-21 20:58:23,243.47,legitima
TXN_L_0630,TRJ_177,USR_088,DEV_024,192.168.112.70,20.516,-101.8456,presencial,2024-04-22 00:37:38,3697.74,legitima
TXN_L_0560,TRJ_245,USR_107,DEV_019,192.168.40.22,22.8687,-101.0184,remoto,2024-04-22 03:23:03,4375.06,legitima
TXN_L_0281,TRJ_071,USR_106,DEV_036,192.168.94.50,23.0621,-98.2738,presencial,2024-04-22 04:32:40,3685.09,legitima
TXN_L_0096,TRJ_272,USR_012,DEV_017,192.168.9.192,23.4679,-99.7047,remoto,2024-04-22 08:37:04,2744.53,legitima
TXN_L_0526,TRJ_007,USR_204,DEV_003,192.168.249.55,24.7698,-101.1765,presencial,2024-04-22 10:01:48,667.89,legitima
TXN_L_0272,TRJ_168,USR_148,DEV_018,192.168.129.83,21.5657,-98.174,presencial,2024-04-22 16:14:54,2433.59,legitima
TXN_L_0837,TRJ_043,USR_144,DEV_022,192.168.247.89,24.1441,-101.4047,remoto,2024-04-22 16:29:54,2585.42,legitima
TXN_L_0705,TRJ_158,USR_098,DEV_039,192.168.168.72,22.7865,-101.5697,presencial,2024-04-22 22:44:59,3167.51,legitima
TXN_L_0164,TRJ_055,USR_250,DEV_007,192.168.86.169,21.418,-100.2158,presencial,2024-04-23 12:53:05,642.27,legitima
TXN_L_0108,TRJ_246,USR_224,DEV_037,192.168.12.12,19.8352,-100.4522,remoto,2024-04-24 09:09:46,4032.87,legitima
TXN_L_0388,TRJ_235,USR_249,DEV_040,192.168.67.186,20.138,-99.9278,remoto,2024-04-24 15:45:32,273.34,legitima
TXN_L_0390,TRJ_241,USR_092,DEV_035,192.168.155.22,19.404,-101.1725,remoto,2024-04-25 01:23:51,470.46,legitima
TXN_L_0839,TRJ_279,USR_224,DEV_023,192.168.12.12,19.7047,-100.9315,presencial,2024-04-25 09:49:25,532.13,legitima
TXN_L_0378,TRJ_135,USR_178,DEV_029,192.168.222.89,19.8671,-98.6214,presencial,2024-04-25 12:43:06,4227.95,legitima
TXN_L_0241,TRJ_129,USR_008,DEV_013,192.168.170.83,20.5372,-99.4038,remoto,2024-04-25 13:47:42,628.38,legitima
TXN_L_0187,TRJ_156,USR_084,DEV_033,192.168.34.173,20.0166,-99.1426,presencial,2024-04-25 13:58:42,3229.16,legitima
TXN_L_0311,TRJ_255,USR_070,DEV_034,192.168.82.139,19.2387,-99.8834,remoto,2024-04-25 18:49:43,941.0,legitima
TXN_L_0102,TRJ_175,USR_229,DEV_004,192.168.160.15,22.2191,-97.9505,presencial,2024-04-26 09:12:30,4847.76,legitima
TXN_L_0288,TRJ_039,USR_073,DEV_026,192.168.116.198,19.4369,-99.4621,presencial,2024-04-26 09:20:11,3208.51,legitima
TXN_L_0421,TRJ_287,USR_119,DEV_002,192.168.52.174,23.6561,-99.9852,remoto,2024-04-26 14:01:58,1337.78,legitima
TXN_L_0891,TRJ_213,USR_059,DEV_026,192.168.55.153,25.3954,-100.9362,remoto,2024-04-26 14:54:00,1211.75,legitima
TXN_L_0568,TRJ_233,USR_034,DEV_024,192.168.239.236,24.239,-101.1888,remoto,2024-04-27 05:29:23,2896.7,legitima
TXN_L_0597,TRJ_220,USR_186,DEV_009,192.168.41.108,19.2574,-100.8308,remoto,2024-04-27 15:28:17,1282.4,legitima
TXN_L_0782,TRJ_073,USR_089,DEV_004,192.168.181.205,20.1818,-98.3211,presencial,2024-04-27 16:40:51,196.3,legitima
TXN_L_0652,TRJ_109,USR_133,DEV_008,192.168.20.231,21.0553,-101.0513,remoto,2024-04-27 16:58:00,2714.14,legitima
TXN_L_0079,TRJ_080,USR_017,DEV_032,192.168.40.219,23.0135,-101.1283,presencial,2024-04-27 18:48:06,478.2,legitima
TXN_L_0669,TRJ_086,USR_234,DEV_022,192.168.79.237,23.3416,-100.3732,remoto,2024-04-27 22:33:57,2270.83,legitima
TXN_L_0661,TRJ_186,USR_079,DEV_008,192.168.222.89,23.7683,-101.7143,presencial,2024-04-27 23:00:04,540.38,legitima
TXN_L_0594,TRJ_177,USR_088,DEV_024,192.168.112.70,20.4858,-101.1436,presencial,2024-04-28 01:46:47,4369.89,legitima
TXN_L_0264,TRJ_046,USR_234,DEV_022,192.168.79.237,23.3553,-100.2241,remoto,2024-04-28 17:45:12,4932.79,legitima
TXN_L_0571,TRJ_267,USR_024,DEV_002,192.168.223.163,23.9458,-99.9862,remoto,2024-04-29 00:54:54,4125.98,legitima
TXN_L_0274,TRJ_113,USR_228,DEV_034,192.168.25.67,24.4826,-100.9764,presencial,2024-04-29 00:58:09,311.23,legitima
TXN_L_0444,TRJ_212,USR_100,DEV_027,192.168.30.43,22.1689,-99.8258,remoto,2024-04-29 04:49:52,972.46,legitima
TXN_L_0686,TRJ_148,USR_103,DEV_025,192.168.29.149,19.6942,-97.7921,remoto,2024-04-29 16:56:46,1038.24,legitima
TXN_L_0787,TRJ_024,USR_185,DEV_030,192.168.55.64,24.9215,-101.4368,remoto,2024-04-30 22:58:31,582.42,legitima
TXN_L_0198,TRJ_289,USR_085,DEV_006,192.168.43.73,22.64,-98.9112,presencial,2024-04-30 23:35:10,3663.12,legitima
TXN_L_0742,TRJ_004,USR_037,DEV_020,192.168.205.232,23.5377,-101.1745,remoto,2024-05-01 01:35:03,4286.97,legitima
TXN_L_0234,TRJ_015,USR_227,DEV_037,192.168.224.214,22.3744,-102.088,remoto,2024-05-01 10:51:29,3993.83,legitima
TXN_L_0204,TRJ_151,USR_005,DEV_028,192.168.169.160,22.0567,-99.9144,remoto,2024-05-01 12:24:13,1325.51,legitima
TXN_L_0614,TRJ_197,USR_192,DEV_021,192.168.153.130,20.445,-101.3006,presencial,2024-05-01 17:16:26,4569.21,legitima
TXN_L_0238,TRJ_081,USR_087,DEV_031,192.168.157.94,22.9078,-100.6185,remoto,2024-05-01 18:57:58,2330.06,legitima
TXN_L_0841,TRJ_161,USR_190,DEV_020,192.168.249.40,19.1614,-99.5885,presencial,2024-05-01 23:48:29,1588.91,legitima
TXN_L_0101,TRJ_079,USR_054,DEV_040,192.168.30.157,18.832,-100.9544,remoto,2024-05-02 05:52:15,2587.58,legitima
TXN_C_0013,TRJ_181,USR_010,DEV_034,192.168.150.112,36.0122,-87.8228,presencial,2024-05-02 11:47:14,5801.07,clonacion
TXN_L_0773,TRJ_091,USR_232,DEV_001,192.168.54.191,22.5579,-98.6765,presencial,2024-05-02 14:43:43,2905.82,legitima
TXN_L_0141,TRJ_156,USR_084,DEV_006,192.168.34.173,20.3782,-99.6092,remoto,2024-05-02 15:59:31,4785.14,legitima
TXN_C_0001,TRJ_259,USR_048,DEV_015,192.168.68.68,11.6632,-90.8917,presencial,2024-05-02 21:10:06,7073.04,clonacion
TXN_L_0621,TRJ_262,USR_176,DEV_037,192.168.158.58,23.795,-99.1545,remoto,2024-05-03 01:36:58,1833.02,legitima
TXN_L_0510,TRJ_137,USR_032,DEV_012,192.168.26.244,21.4469,-101.5349,remoto,2024-05-03 08:06:22,1343.73,legitima
TXN_C_0022,TRJ_040,USR_046,DEV_003,192.168.238.107,13.2103,-90.2726,presencial,2024-05-03 14:09:55,3857.27,clonacion
TXN_L_0549,TRJ_083,USR_083,DEV_023,192.168.206.179,20.3721,-98.1793,remoto,2024-05-03 21:47:15,4609.87,legitima
TXN_L_0777,TRJ_057,USR_063,DEV_039,192.168.247.251,22.5938,-99.3285,remoto,2024-05-03 23:05:49,4924.75,legitima
TXN_L_0078,TRJ_023,USR_162,DEV_026,192.168.214.57,19.4262,-101.2115,remoto,2024-05-04 13:14:47,3615.41,legitima
TXN_L_0045,TRJ_236,USR_124,DEV_010,192.168.67.186,18.8768,-99.0651,remoto,2024-05-04 22:27:19,4675.14,legitima
TXN_L_0628,TRJ_220,USR_186,DEV_009,192.168.41.108,19.8263,-100.7089,presencial,2024-05-05 01:11:41,1748.97,legitima
TXN_L_0036,TRJ_258,USR_127,DEV_015,192.168.222.89,21.0624,-101.8098,presencial,2024-05-05 02:49:37,1194.24,legitima
TXN_L_0084,TRJ_289,USR_158,DEV_038,192.168.150.213,24.3708,-99.9995,presencial,2024-05-05 04:24:03,2770.84,legitima
TXN_L_0796,TRJ_175,USR_034,DEV_024,192.168.165.126,24.6567,-101.0011,presencial,2024-05-05 04:52:20,130.55,legitima
TXN_L_0314,TRJ_007,USR_204,DEV_003,192.168.189.18,24.5192,-101.5907,remoto,2024-05-05 05:16:09,1852.76,legitima
TXN_L_0445,TRJ_023,USR_162,DEV_022,192.168.214.57,19.1776,-101.2546,presencial,2024-05-05 18:05:03,3446.87,legitima
TXN_L_0530,TRJ_167,USR_169,DEV_008,192.168.194.123,22.4772,-99.2889,remoto,2024-05-06 09:30:49,4691.05,legitima
TXN_L_0643,TRJ_178,USR_104,DEV_031,192.168.75.111,23.6243,-101.0086,presencial,2024-05-06 18:15:15,3738.74,legitima
TXN_L_0356,TRJ_140,USR_058,DEV_010,192.168.35.251,23.5885,-98.6415,presencial,2024-05-06 22:59:21,3346.27,legitima
TXN_L_0285,TRJ_047,USR_091,DEV_033,192.168.170.201,22.3514,-102.0152,remoto,2024-05-07 01:27:38,2941.68,legitima
TXN_C_0024,TRJ_210,USR_121,DEV_035,192.168.121.222,38.3792,-112.5344,presencial,2024-05-07 04:20:08,3215.73,clonacion
TXN_L_0850,TRJ_255,USR_221,DEV_028,192.168.91.189,21.0126,-100.1934,remoto,2024-05-07 08:48:18,799.44,legitima
TXN_L_0013,TRJ_236,USR_124,DEV_018,192.168.67.186,19.6333,-99.2325,remoto,2024-05-07 09:44:20,3569.91,legitima
TXN_L_0790,TRJ_165,USR_047,DEV_031,192.168.232.19,19.8831,-98.5317,remoto,2024-05-07 13:37:49,1889.72,legitima
TXN_L_0180,TRJ_015,USR_227,DEV_013,192.168.224.214,22.2061,-101.594,presencial,2024-05-07 16:19:14,832.97,legitima
TXN_L_0648,TRJ_088,USR_006,DEV_006,192.168.22.182,24.0841,-101.1238,remoto,2024-05-07 21:12:58,4493.13,legitima
TXN_L_0897,TRJ_168,USR_148,DEV_018,192.168.168.72,21.448,-98.2104,presencial,2024-05-08 00:05:03,2646.02,legitima
TXN_L_0200,TRJ_186,USR_052,DEV_012,192.168.1.86,20.3277,-101.0486,presencial,2024-05-08 05:33:37,1392.99,legitima
TXN_L_0014,TRJ_175,USR_229,DEV_012,192.168.160.15,22.2043,-98.0919,presencial,2024-05-08 06:17:39,1631.95,legitima
TXN_L_0262,TRJ_179,USR_170,DEV_030,192.168.122.71,24.2577,-99.9646,presencial,2024-05-08 07:55:49,788.62,legitima
TXN_L_0803,TRJ_255,USR_221,DEV_028,192.168.135.130,20.7732,-100.0644,remoto,2024-05-08 09:44:12,2476.01,legitima
TXN_L_0044,TRJ_241,USR_135,DEV_014,192.168.112.176,22.3923,-100.9453,remoto,2024-05-08 11:48:26,3646.93,legitima
TXN_P_0023,TRJ_240,USR_FRAUD_023,DEV_010,192.168.208.125,24.6658,-99.9346,remoto,2024-05-09 00:46:21,1269.2,cnp
TXN_L_0679,TRJ_226,USR_011,DEV_024,192.168.13.233,19.9827,-101.6235,remoto,2024-05-09 08:44:22,1035.01,legitima
TXN_L_0368,TRJ_007,USR_204,DEV_003,192.168.249.55,24.1781,-101.5067,remoto,2024-05-09 15:10:41,100.85,legitima
TXN_L_0119,TRJ_057,USR_062,DEV_020,192.168.28.59,20.0584,-99.6461,presencial,2024-05-10 00:51:04,2005.96,legitima
TXN_L_0494,TRJ_065,USR_084,DEV_006,192.168.34.173,19.9256,-99.1415,remoto,2024-05-10 04:29:41,4455.71,legitima
TXN_L_0579,TRJ_196,USR_026,DEV_030,192.168.191.113,23.7782,-99.1788,remoto,2024-05-10 08:54:51,3829.77,legitima
TXN_L_0190,TRJ_018,USR_011,DEV_024,192.168.13.233,19.8978,-101.2932,presencial,2024-05-10 19:22:03,3671.31,legitima
TXN_L_0118,TRJ_063,USR_218,DEV_004,192.168.38.114,19.7686,-100.308,presencial,2024-05-10 21:10:52,228.5,legitima
TXN_C_0000,TRJ_040,USR_046,DEV_010,192.168.226.114,3.8707,-80.933,presencial,2024-05-10 22:15:27,6468.92,clonacion
TXN_C_0021,TRJ_181,USR_010,DEV_028,192.168.243.166,30.2108,-93.6242,presencial,2024-05-11 02:05:37,6567.73,clonacion
TXN_L_0100,TRJ_235,USR_155,DEV_009,192.168.150.57,20.9164,-99.6722,presencial,2024-05-11 02:47:49,2420.13,legitima
TXN_L_0024,TRJ_181,USR_010,DEV_013,192.168.205.232,24.8259,-99.0614,remoto,2024-05-11 09:52:29,70.41,legitima
TXN_L_0528,TRJ_280,USR_236,DEV_007,192.168.135.102,21.5288,-98.6895,presencial,2024-05-11 13:40:45,326.16,legitima
TXN_L_0346,TRJ_290,USR_233,DEV_032,192.168.25.67,23.6425,-100.8393,remoto,2024-05-11 15:44:52,2777.25,legitima
TXN_L_0833,TRJ_066,USR_232,DEV_001,192.168.54.191,22.9929,-98.2284,remoto,2024-05-11 20:00:41,4385.87,legitima
TXN_L_0017,TRJ_091,USR_044,DEV_030,192.168.207.186,19.5432,-102.0621,remoto,2024-05-11 23:41:21,4502.98,legitima
TXN_L_0521,TRJ_179,USR_165,DEV_029,192.168.112.70,20.7408,-98.3133,remoto,2024-05-12 01:50:17,2615.56,legitima
TXN_L_0817,TRJ_294,USR_180,DEV_033,192.168.99.76,24.8302,-97.8608,remoto,2024-05-12 07:45:07,393.8,legitima
TXN_L_0715,TRJ_213,USR_059,DEV_026,192.168.143.226,24.6495,-100.3603,remoto,2024-05-13 08:33:46,4426.91,legitima
TXN_L_0426,TRJ_012,USR_166,DEV_011,192.168.241.63,19.6055,-101.6899,presencial,2024-05-13 08:57:51,1100.48,legitima
TXN_C_0020,TRJ_040,USR_046,DEV_002,192.168.81.191,32.987,-87.4721,presencial,2024-05-13 11:01:10,2509.43,clonacion
TXN_L_0708,TRJ_191,USR_187,DEV_011,192.168.27.39,22.5014,-99.4889,remoto,2024-05-13 11:21:41,3058.72,legitima
TXN_L_0214,TRJ_010,USR_052,DEV_014,192.168.1.86,20.0684,-101.0401,presencial,2024-05-13 13:40:21,1658.23,legitima
TXN_L_0801,TRJ_094,USR_067,DEV_030,192.168.132.193,19.8023,-99.0119,presencial,2024-05-13 13:56:49,3083.12,legitima
TXN_L_0800,TRJ_221,USR_027,DEV_027,192.168.101.109,21.2494,-101.9909,remoto,2024-05-13 15:26:12,4346.67,legitima
TXN_L_0486,TRJ_188,USR_095,DEV_013,192.168.36.156,19.6069,-101.376,remoto,2024-05-13 19:03:21,4658.63,legitima
TXN_L_0523,TRJ_074,USR_002,DEV_010,192.168.43.73,22.5907,-100.0677,presencial,2024-05-13 21:31:51,2147.91,legitima
TXN_L_0030,TRJ_159,USR_198,DEV_033,192.168.61.242,22.3642,-100.2988,presencial,2024-05-13 22:28:00,623.16,legitima
TXN_L_0218,TRJ_181,USR_227,DEV_013,192.168.238.107,21.9078,-101.7089,remoto,2024-05-13 23:24:49,2609.0,legitima
TXN_L_0463,TRJ_110,USR_168,DEV_018,192.168.32.87,24.067,-99.542,remoto,2024-05-14 02:53:01,3758.81,legitima
TXN_L_0320,TRJ_060,USR_118,DEV_038,192.168.135.36,20.2201,-100.6066,remoto,2024-05-14 09:56:05,2864.9,legitima
TXN_L_0290,TRJ_059,USR_076,DEV_012,192.168.141.143,24.6063,-101.1482,presencial,2024-05-14 09:59:09,4521.79,legitima
TXN_L_0358,TRJ_258,USR_127,DEV_037,192.168.222.89,20.8836,-101.3679,remoto,2024-05-14 19:24:59,4100.49,legitima
TXN_L_0655,TRJ_066,USR_232,DEV_026,192.168.54.191,22.5747,-97.9151,remoto,2024-05-14 20:40:34,759.06,legitima
TXN_L_0031,TRJ_134,USR_114,DEV_024,192.168.139.129,20.8834,-100.4014,presencial,2024-05-14 23:49:46,3444.41,legitima
TXN_L_0289,TRJ_213,USR_182,DEV_005,192.168.247.251,23.4893,-98.8241,presencial,2024-05-15 01:58:51,962.1,legitima
TXN_L_0639,TRJ_014,USR_193,DEV_034,192.168.123.177,20.735,-102.0847,remoto,2024-05-15 03:23:16,2438.09,legitima
TXN_L_0606,TRJ_220,USR_064,DEV_037,192.168.135.130,21.7215,-100.2755,remoto,2024-05-15 10:27:08,3345.09,legitima
TXN_L_0132,TRJ_012,USR_009,DEV_018,192.168.185.160,24.3217,-98.1397,remoto,2024-05-15 14:03:19,2615.12,legitima
TXN_L_0477,TRJ_294,USR_180,DEV_007,192.168.99.76,24.8813,-98.4734,remoto,2024-05-15 23:36:41,2049.49,legitima
TXN_L_0125,TRJ_229,USR_163,DEV_030,192.168.10.160,25.2566,-100.1478,presencial,2024-05-16 02:03:04,4169.28,legitima
TXN_L_0684,TRJ_018,USR_222,DEV_016,192.168.99.76,19.5157,-100.9447,presencial,2024-05-16 03:34:20,3665.76,legitima
TXN_L_0765,TRJ_171,USR_042,DEV_005,192.168.164.223,21.866,-98.2325,remoto,2024-05-16 07:59:19,3120.86,legitima
TXN_L_0179,TRJ_040,USR_046,DEV_039,192.168.87.137,21.9383,-98.6917,presencial,2024-05-16 10:07:20,3342.95,legitima
TXN_L_0723,TRJ_212,USR_128,DEV_004,192.168.33.103,22.2312,-101.7396,presencial,2024-05-16 12:39:08,481.89,legitima
TXN_L_0265,TRJ_178,USR_104,DEV_017,192.168.75.111,23.5735,-100.5542,remoto,2024-05-16 13:52:04,2822.15,legitima
TXN_L_0249,TRJ_194,USR_160,DEV_031,192.168.210.12,24.5793,-98.477,presencial,2024-05-16 18:31:34,4029.81,legitima
TXN_L_0043,TRJ_191,USR_029,DEV_036,192.168.219.35,22.6111,-100.5716,remoto,2024-05-16 19:31:32,4348.24,legitima
TXN_L_0693,TRJ_233,USR_034,DEV_024,192.168.239.236,24.3781,-101.0064,presencial,2024-05-16 19:57:13,2256.56,legitima
TXN_L_0251,TRJ_210,USR_121,DEV_027,192.168.166.47,24.1128,-98.7458,presencial,2024-05-16 20:02:08,3000.8,legitima
TXN_L_0168,TRJ_022,USR_177,DEV_029,192.168.153.130,20.9885,-98.2273,remoto,2024-05-17 05:06:56,2215.63,legitima
TXN_L_0784,TRJ_166,USR_022,DEV_012,192.168.229.36,23.2464,-100.1667,remoto,2024-05-17 11:54:31,2779.91,legitima
TXN_L_0822,TRJ_248,USR_140,DEV_002,192.168.110.246,21.9545,-100.9382,remoto,2024-05-17 21:34:19,1702.01,legitima
TXN_L_0059,TRJ_231,USR_075,DEV_024,192.168.205.232,22.6104,-100.2727,presencial,2024-05-17 22:29:01,621.26,legitima
TXN_L_0266,TRJ_254,USR_092,DEV_001,192.168.155.22,20.133,-101.1806,remoto,2024-05-18 05:06:20,1944.81,legitima
TXN_L_0875,TRJ_031,USR_140,DEV_032,192.168.110.246,22.3614,-100.6186,remoto,2024-05-18 11:26:40,1548.46,legitima
TXN_P_0019,TRJ_241,USR_FRAUD_019,DEV_001,192.168.137.148,21.2172,-99.5483,remoto,2024-05-18 12:16:03,544.26,cnp
TXN_L_0483,TRJ_096,USR_149,DEV_040,192.168.63.185,19.3113,-101.2327,remoto,2024-05-18 17:07:00,1919.45,legitima
TXN_L_0601,TRJ_289,USR_117,DEV_004,192.168.242.181,19.9551,-100.7048,remoto,2024-05-18 19:30:17,2372.83,legitima
TXN_L_0153,TRJ_243,USR_096,DEV_010,192.168.201.152,24.9325,-100.7826,remoto,2024-05-18 19:51:08,3698.73,legitima
TXN_L_0215,TRJ_060,USR_118,DEV_006,192.168.101.109,19.706,-100.7511,remoto,2024-05-19 20:22:46,1598.84,legitima
TXN_L_0704,TRJ_040,USR_046,DEV_039,192.168.63.120,21.7321,-98.3294,presencial,2024-05-20 07:34:13,3741.56,legitima
TXN_L_0758,TRJ_072,USR_147,DEV_006,192.168.159.103,21.6774,-98.2905,presencial,2024-05-20 08:08:11,3356.41,legitima
TXN_C_0005,TRJ_248,USR_140,DEV_036,192.168.9.29,7.3269,-115.7506,presencial,2024-05-20 13:37:16,1641.92,clonacion
TXN_P_0029,TRJ_032,USR_FRAUD_029,DEV_021,192.168.236.47,21.2472,-101.6749,remoto,2024-05-20 15:22:27,2835.39,cnp
TXN_L_0709,TRJ_121,USR_018,DEV_024,192.168.252.24,20.589,-98.1677,presencial,2024-05-20 15:30:53,2657.55,legitima
TXN_L_0116,TRJ_039,USR_238,DEV_006,192.168.116.198,24.262,-101.5907,presencial,2024-05-20 16:23:24,1952.41,legitima
TXN_L_0245,TRJ_110,USR_188,DEV_005,192.168.97.236,22.7585,-101.6279,remoto,2024-05-20 16:44:38,230.94,legitima
TXN_L_0532,TRJ_121,USR_018,DEV_024,192.168.124.79,20.7791,-98.3468,presencial,2024-05-20 16:59:17,3123.21,legitima
TXN_L_0371,TRJ_035,USR_196,DEV_017,192.168.136.180,24.7299,-97.787,presencial,2024-05-20 20:22:22,538.49,legitima
TXN_L_0882,TRJ_175,USR_229,DEV_012,192.168.160.15,22.7992,-98.2492,remoto,2024-05-20 22:24:33,4154.74,legitima
TXN_L_0640,TRJ_270,USR_230,DEV_005,192.168.215.65,20.5567,-101.2304,presencial,2024-05-20 23:12:25,4287.9,legitima
TXN_L_0120,TRJ_053,USR_151,DEV_012,192.168.78.128,21.6617,-102.2836,presencial,2024-05-21 00:03:05,4157.34,legitima
TXN_L_0276,TRJ_284,USR_205,DEV_021,192.168.23.250,24.1956,-100.5446,remoto,2024-05-21 03:56:01,3935.86,legitima
TXN_L_0157,TRJ_256,USR_137,DEV_022,192.168.51.19,23.8221,-100.7876,presencial,2024-05-21 04:33:52,90.61,legitima
TXN_L_0547,TRJ_023,USR_162,DEV_022,192.168.214.57,19.9083,-100.69,presencial,2024-05-21 05:27:24,452.97,legitima
TXN_L_0144,TRJ_016,USR_221,DEV_028,192.168.91.189,20.5724,-100.5008,remoto,2024-05-21 07:39:55,1211.4,legitima
TXN_L_0026,TRJ_186,USR_079,DEV_008,192.168.222.89,24.034,-102.0767,presencial,2024-05-21 07:56:33,2625.43,legitima
TXN_L_0772,TRJ_130,USR_050,DEV_039,192.168.232.74,24.772,-100.689,presencial,2024-05-21 09:15:04,909.9,legitima
TXN_L_0470,TRJ_154,USR_130,DEV_030,192.168.23.250,19.9217,-100.6945,presencial,2024-05-21 10:21:13,1496.01,legitima
TXN_P_0024,TRJ_160,USR_FRAUD_024,DEV_001,192.168.236.47,23.9503,-99.9939,remoto,2024-05-21 13:11:10,873.24,cnp
TXN_L_0666,TRJ_244,USR_023,DEV_024,192.168.119.237,22.2668,-97.9073,remoto,2024-05-21 17:49:39,1238.18,legitima
TXN_L_0703,TRJ_059,USR_076,DEV_012,192.168.74.99,24.5948,-101.9701,presencial,2024-05-21 20:16:04,4827.88,legitima
TXN_L_0439,TRJ_025,USR_069,DEV_024,192.168.106.161,24.791,-100.3127,remoto,2024-05-22 01:14:52,4999.11,legitima
TXN_C_0012,TRJ_186,USR_018,DEV_008,192.168.13.238,12.2356,-89.7075,presencial,2024-05-22 02:26:37,6527.31,clonacion
TXN_L_0899,TRJ_207,USR_093,DEV_026,192.168.226.142,21.0083,-100.42,remoto,2024-05-22 07:05:15,4790.16,legitima
