id_transaccion,etiqueta,I1,I2,I3,I4,I5,J1,J2,J3,J4,J5
TXN_L_0478,legitima,0,0,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0226,legitima,0,0,0,1,0.08,1,1.0,1.0,0.6667,0.0
TXN_L_0573,legitima,0,0,0,1,0.0625,1,0.6667,1.0,0.3333,0.0
TXN_L_0814,legitima,0,0,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_P_0009,cnp,0,1,0,0,0.0,1,1.0,1.0,0.3333,0.4706
TXN_L_0070,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.3333,0.0
TXN_L_0603,legitima,0,0,0,0,0.0,1,0.3333,1.0,0.3333,0.4091
TXN_L_0143,legitima,0,0,0,1,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0330,legitima,1,1,0,1,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0049,legitima,0,0,0,0,0.0435,1,0.3333,1.0,0.3333,0.0
TXN_L_0183,legitima,1,0,0,1,0.0,0,1.0,1.0,0.6667,0.0
TXN_C_0010,clonacion,1,0,0,0,0.3636,0,0.3333,1.0,0.6667,0.0
TXN_L_0090,legitima,0,0,0,1,0.0385,1,0.6667,1.0,0.3333,0.0
TXN_L_0673,legitima,0,1,0,1,0.0444,1,0.6667,1.0,0.6667,0.0816
TXN_L_0137,legitima,0,1,0,1,0.0625,1,1.0,1.0,0.6667,0.0
TXN_L_0316,legitima,1,0,0,1,0.0294,0,0.3333,1.0,0.3333,0.3529
TXN_L_0335,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.3333,0.2432
TXN_L_0854,legitima,0,0,0,1,0.0278,1,0.3333,1.0,0.3333,0.0
TXN_L_0512,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0626,legitima,1,0,0,0,0.0556,0,1.0,1.0,0.6667,0.0
TXN_L_0411,legitima,1,0,0,0,0.0294,0,0.6667,1.0,0.3333,0.2927
TXN_L_0567,legitima,1,0,0,0,0.0444,0,0.6667,1.0,0.6667,0.0816
TXN_L_0420,legitima,1,0,0,0,0.0,0,0.3333,1.0,0.3333,0.0
TXN_L_0303,legitima,1,0,0,0,0.0294,0,0.6667,1.0,0.3333,0.3429
TXN_L_0884,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0848,legitima,1,0,0,0,0.0278,0,1.0,1.0,0.6667,0.0
TXN_L_0207,legitima,1,0,0,1,0.0556,0,0.6667,1.0,0.3333,0.0
TXN_L_0881,legitima,1,0,0,0,0.1176,0,1.0,1.0,0.6667,0.0
TXN_L_0034,legitima,0,0,0,0,0.0476,1,1.0,1.0,0.6667,0.0
TXN_L_0506,legitima,1,0,0,1,0.0444,0,0.3333,1.0,0.3333,0.0889
TXN_L_0795,legitima,1,1,0,0,0.1,0,1.0,1.0,0.6667,0.0
TXN_L_0714,legitima,1,0,0,0,0.0,0,0.3333,1.0,0.6667,0.0
TXN_L_0324,legitima,0,0,0,1,0.0233,1,1.0,1.0,0.6667,0.0
TXN_L_0072,legitima,1,1,0,1,0.0435,0,1.0,1.0,0.6667,0.0
TXN_L_0807,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0447,legitima,1,0,0,1,0.0233,0,0.6667,1.0,0.3333,0.0
TXN_L_0864,legitima,0,0,0,0,0.0526,1,0.6667,1.0,0.6667,0.0
TXN_L_0284,legitima,0,1,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0095,legitima,1,1,0,0,0.0,0,1.0,1.0,0.3333,0.0
TXN_L_0663,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0184,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.3333
TXN_L_0724,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_C_0036,clonacion,1,1,0,0,0.0625,0,0.3333,1.0,0.6667,0.0
TXN_P_0015,cnp,0,1,0,1,0.0,1,1.0,1.0,0.3333,0.5517
TXN_L_0488,legitima,1,1,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0104,legitima,1,1,0,0,0.2,0,0.6667,1.0,0.6667,0.0
TXN_L_0627,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0252,legitima,0,0,0,1,0.1,1,1.0,1.0,0.6667,0.0
TXN_L_0364,legitima,1,1,0,0,0.0385,0,0.3333,1.0,0.3333,0.0
TXN_L_0851,legitima,0,0,0,1,0.0278,1,0.3333,1.0,0.3333,0.0
TXN_L_0605,legitima,0,0,0,1,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0554,legitima,0,1,0,0,0.0556,1,0.3333,1.0,0.3333,0.0
TXN_L_0468,legitima,1,1,0,1,0.0385,0,1.0,1.0,0.3333,0.0
TXN_L_0121,legitima,0,0,0,0,0.1,1,0.3333,1.0,0.3333,0.0
TXN_L_0175,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0427,legitima,0,0,0,0,0.0233,1,0.6667,1.0,0.6667,0.0
TXN_L_0868,legitima,0,1,0,0,0.0556,1,1.0,1.0,0.3333,0.0
